epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
69,20439.9,0.90135,1.03534,1.25663,0.78291,0.64372,0.7106,0.56426,0.88461,1.17241,1.3017,0.003268,0.003268,0.003268
70,20737.2,0.89748,1.03376,1.2567,0.78459,0.64217,0.71034,0.56517,0.8839,1.17149,1.30106,0.003169,0.003169,0.003169
71,21034,0.89319,1.02565,1.25181,0.78176,0.6426,0.71082,0.56556,0.88376,1.16968,1.3011,0.00307,0.00307,0.00307
72,21331.2,0.88822,1.02331,1.24973,0.76799,0.64877,0.7109,0.56584,0.88306,1.16836,1.29972,0.002971,0.002971,0.002971
73,21628.4,0.88748,1.01138,1.24578,0.76393,0.64996,0.71092,0.56611,0.88228,1.16754,1.29904,0.002872,0.002872,0.002872
74,21925.4,0.88362,1.00634,1.24741,0.78001,0.64201,0.71118,0.56674,0.88132,1.16687,1.29775,0.002773,0.002773,0.002773
75,22222.3,0.88219,0.9973,1.24271,0.76497,0.64986,0.71099,0.56718,0.88101,1.16613,1.29719,0.002674,0.002674,0.002674
76,22519.3,0.8762,0.98856,1.239,0.7541,0.65618,0.71101,0.56699,0.88057,1.16495,1.2965,0.002575,0.002575,0.002575
77,22816.8,0.88077,0.99458,1.24177,0.78478,0.63923,0.71155,0.56724,0.88109,1.16371,1.29713,0.002476,0.002476,0.002476
78,23114.3,0.87016,0.98335,1.2362,0.77518,0.64683,0.71181,0.56718,0.88061,1.16252,1.29645,0.002377,0.002377,0.002377
79,23411.1,0.87932,0.98032,1.24056,0.77921,0.64509,0.71181,0.56721,0.87993,1.16046,1.29582,0.002278,0.002278,0.002278
80,23708.7,0.86928,0.97189,1.23507,0.76643,0.65466,0.7122,0.56767,0.87904,1.15884,1.29508,0.002179,0.002179,0.002179
