epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
63,14957.3,0.92958,1.10167,1.28429,0.75493,0.62573,0.69302,0.54789,0.8963,1.18828,1.31728,0.003862,0.003862,0.003862
64,15194.1,0.92883,1.10445,1.28753,0.75517,0.62673,0.6935,0.54811,0.89642,1.18715,1.31714,0.003763,0.003763,0.003763
65,15432.8,0.93008,1.09116,1.28364,0.73892,0.63976,0.6942,0.54788,0.8965,1.186,1.31714,0.003664,0.003664,0.003664
66,15671.7,0.92705,1.09029,1.28379,0.73875,0.64115,0.69464,0.54823,0.89614,1.1855,1.31661,0.003565,0.003565,0.003565
67,15911.4,0.91896,1.08239,1.27952,0.73522,0.64263,0.69481,0.5484,0.89674,1.18503,1.31721,0.003466,0.003466,0.003466
68,16150.1,0.92922,1.08079,1.28351,0.73083,0.64422,0.69491,0.54861,0.89708,1.18418,1.31709,0.003367,0.003367,0.003367
69,16387.8,0.92427,1.07464,1.27868,0.73185,0.64621,0.69556,0.5488,0.89716,1.18354,1.31668,0.003268,0.003268,0.003268
70,16626.1,0.91979,1.07408,1.27871,0.73062,0.64871,0.69592,0.54933,0.89698,1.18233,1.31624,0.003169,0.003169,0.003169
71,16866.4,0.91008,1.06773,1.27091,0.73295,0.64952,0.69629,0.54926,0.89693,1.18144,1.31612,0.00307,0.00307,0.00307
72,17106.4,0.90917,1.0654,1.26948,0.732,0.64947,0.69645,0.54938,0.89661,1.18097,1.3156,0.002971,0.002971,0.002971
73,17346.5,0.90751,1.06341,1.26778,0.73525,0.64941,0.69633,0.54914,0.89656,1.18016,1.31556,0.002872,0.002872,0.002872
74,17588.1,0.90827,1.05066,1.27021,0.73379,0.6517,0.69642,0.5492,0.89655,1.18004,1.31547,0.002773,0.002773,0.002773
75,17828,0.90781,1.04272,1.26415,0.73612,0.65114,0.69652,0.54988,0.89608,1.18058,1.31469,0.002674,0.002674,0.002674
76,18066.5,0.90115,1.03651,1.2593,0.73714,0.6527,0.6968,0.55021,0.89581,1.17892,1.31458,0.002575,0.002575,0.002575
77,18305,0.90598,1.04261,1.26449,0.73669,0.65344,0.69679,0.55053,0.89509,1.17738,1.3138,0.002476,0.002476,0.002476
78,18543.6,0.89553,1.02977,1.25815,0.73852,0.65176,0.69706,0.55093,0.89498,1.17535,1.31341,0.002377,0.002377,0.002377
79,18782.1,0.90393,1.02785,1.26236,0.73689,0.65317,0.69741,0.55106,0.89422,1.17405,1.31261,0.002278,0.002278,0.002278
80,19019.4,0.89306,1.02286,1.25556,0.73843,0.65192,0.69784,0.55135,0.89364,1.17319,1.31209,0.002179,0.002179,0.002179
81,19259.1,0.89281,1.0167,1.2558,0.74737,0.64595,0.69851,0.55162,0.89367,1.17206,1.31181,0.00208,0.00208,0.00208
82,19499,0.89056,1.01096,1.25415,0.74957,0.64292,0.69908,0.55159,0.89336,1.17032,1.31121,0.001981,0.001981,0.001981
83,19738.7,0.88966,1.00448,1.25369,0.74862,0.64459,0.69937,0.55127,0.89285,1.16908,1.31056,0.001882,0.001882,0.001882
84,19978.6,0.88884,1.00936,1.25428,0.75254,0.64284,0.69913,0.55166,0.89275,1.16774,1.31057,0.001783,0.001783,0.001783
85,20218.1,0.89257,1.01027,1.25422,0.75435,0.64228,0.69935,0.55205,0.89268,1.16669,1.31054,0.001684,0.001684,0.001684
86,20457.5,0.8783,0.99393,1.24528,0.7511,0.64345,0.69995,0.55277,0.89231,1.16571,1.3099,0.001585,0.001585,0.001585
87,20696.9,0.88217,0.98345,1.24704,0.74259,0.64781,0.70049,0.55281,0.89208,1.16483,1.30993,0.001486,0.001486,0.001486
88,20935.8,0.87813,0.98678,1.24581,0.74235,0.64729,0.70089,0.55299,0.89213,1.16374,1.31011,0.001387,0.001387,0.001387
89,21175.6,0.87679,0.98222,1.24173,0.7409,0.64792,0.70093,0.5533,0.89212,1.16294,1.31009,0.001288,0.001288,0.001288
90,21415.3,0.87431,0.98182,1.2424,0.74028,0.64935,0.70136,0.55382,0.8921,1.16211,1.30977,0.001189,0.001189,0.001189
