epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
67,16046.5,0.92628,1.1107,1.28707,0.71889,0.64297,0.69048,0.54607,0.88811,1.20504,1.30401,0.003466,0.003466,0.003466
68,16286.4,0.93554,1.1097,1.29057,0.73048,0.6366,0.6912,0.5476,0.88802,1.20224,1.30376,0.003367,0.003367,0.003367
69,16526,0.93147,1.10497,1.28754,0.72475,0.64069,0.69188,0.548,0.88774,1.20064,1.30333,0.003268,0.003268,0.003268
70,16765.8,0.92722,1.10697,1.28794,0.71754,0.64295,0.6917,0.54779,0.8871,1.19897,1.30266,0.003169,0.003169,0.003169
71,17005.5,0.91839,1.09565,1.28116,0.72094,0.64251,0.69141,0.54804,0.88665,1.19832,1.30222,0.00307,0.00307,0.00307
72,17245.4,0.91714,1.0952,1.27978,0.72503,0.64088,0.69167,0.54869,0.88577,1.19725,1.30129,0.002971,0.002971,0.002971
73,17485.4,0.91484,1.08876,1.27661,0.73217,0.63393,0.69205,0.54893,0.88479,1.19562,1.30022,0.002872,0.002872,0.002872
74,17725.4,0.91208,1.07709,1.27796,0.73502,0.63253,0.69198,0.54786,0.88426,1.19489,1.29964,0.002773,0.002773,0.002773
75,17966,0.914,1.06892,1.27667,0.73333,0.6359,0.69228,0.54802,0.88361,1.19386,1.29886,0.002674,0.002674,0.002674
76,18206.7,0.90526,1.06033,1.2686,0.73658,0.6341,0.69264,0.54883,0.88304,1.19315,1.29818,0.002575,0.002575,0.002575
77,18447,0.91406,1.06998,1.27374,0.72094,0.64413,0.69319,0.54879,0.88238,1.19238,1.29746,0.002476,0.002476,0.002476
78,18687.2,0.9007,1.05479,1.2674,0.7188,0.6463,0.69338,0.54928,0.88248,1.19144,1.2972,0.002377,0.002377,0.002377
79,18927.9,0.9104,1.05287,1.27209,0.71916,0.64721,0.69371,0.54993,0.88232,1.19077,1.29681,0.002278,0.002278,0.002278
80,19168.1,0.90179,1.04932,1.26709,0.71791,0.64914,0.6941,0.55033,0.88161,1.18985,1.29587,0.002179,0.002179,0.002179
