epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
57,14009.4,0.95339,1.14511,1.30874,0.78711,0.62577,0.7023,0.55247,0.90915,1.17732,1.33203,0.004456,0.004456,0.004456
58,14256.2,0.94444,1.13146,1.30185,0.78979,0.62524,0.70308,0.5535,0.90818,1.1754,1.33108,0.004357,0.004357,0.004357
59,14503.8,0.95058,1.13921,1.30875,0.79194,0.62413,0.7035,0.55449,0.9076,1.17304,1.33068,0.004258,0.004258,0.004258
60,14750.4,0.94507,1.122,1.29657,0.79361,0.62289,0.70379,0.55536,0.90545,1.17087,1.32891,0.004159,0.004159,0.004159
61,14997.9,0.94417,1.12074,1.30241,0.79151,0.62502,0.70464,0.5563,0.90394,1.1688,1.32741,0.00406,0.00406,0.00406
62,15245.2,0.94621,1.11489,1.29923,0.79114,0.62379,0.70558,0.5565,0.90305,1.16826,1.32676,0.003961,0.003961,0.003961
63,15490.5,0.93251,1.09421,1.28829,0.79138,0.62441,0.70569,0.55689,0.90245,1.16675,1.32616,0.003862,0.003862,0.003862
64,15736.2,0.93127,1.09857,1.29096,0.79066,0.62482,0.70643,0.55786,0.90146,1.165,1.32512,0.003763,0.003763,0.003763
65,15981.6,0.93227,1.0868,1.28736,0.79175,0.6257,0.70671,0.5586,0.90089,1.16317,1.32461,0.003664,0.003664,0.003664
66,16227.3,0.92901,1.08426,1.28721,0.79039,0.62798,0.708,0.55965,0.90116,1.16159,1.32462,0.003565,0.003565,0.003565
67,16473.1,0.92051,1.07552,1.28343,0.7909,0.62816,0.70854,0.56062,0.90041,1.15992,1.32378,0.003466,0.003466,0.003466
68,16719.4,0.93402,1.07989,1.28823,0.79126,0.62805,0.7085,0.5614,0.9006,1.15744,1.32412,0.003367,0.003367,0.003367
69,16964.5,0.9297,1.07026,1.28467,0.73914,0.66377,0.70948,0.562,0.8999,1.15644,1.32342,0.003268,0.003268,0.003268
70,17210,0.92165,1.07345,1.28394,0.73872,0.66274,0.70989,0.56178,0.89975,1.15533,1.3231,0.003169,0.003169,0.003169
71,17455.2,0.91601,1.06188,1.27795,0.73847,0.66429,0.7104,0.56194,0.89951,1.15348,1.32289,0.00307,0.00307,0.00307
72,17701.1,0.91324,1.06488,1.27516,0.74341,0.66263,0.71043,0.56268,0.89937,1.15249,1.32264,0.002971,0.002971,0.002971
73,17948.4,0.91093,1.05505,1.27323,0.74458,0.6613,0.71053,0.5635,0.8992,1.15116,1.32228,0.002872,0.002872,0.002872
74,18195.6,0.90931,1.04526,1.27264,0.74452,0.65932,0.71088,0.56366,0.89871,1.15024,1.3216,0.002773,0.002773,0.002773
75,18443.4,0.91036,1.03925,1.27048,0.74281,0.66089,0.71182,0.56508,0.89864,1.14928,1.3211,0.002674,0.002674,0.002674
76,18690.5,0.90334,1.03236,1.26411,0.74336,0.66077,0.71117,0.56552,0.8989,1.14937,1.32119,0.002575,0.002575,0.002575
77,18938.1,0.90935,1.04266,1.27099,0.74428,0.66115,0.71121,0.566,0.89901,1.14898,1.32125,0.002476,0.002476,0.002476
78,19184.5,0.89816,1.02263,1.26267,0.74684,0.66082,0.71197,0.56564,0.89891,1.14825,1.32126,0.002377,0.002377,0.002377
79,19431.5,0.9057,1.02335,1.26635,0.74657,0.66307,0.71231,0.56569,0.89877,1.14655,1.32116,0.002278,0.002278,0.002278
80,19678.1,0.89731,1.01684,1.26139,0.74931,0.66023,0.71233,0.56602,0.89907,1.1457,1.32133,0.002179,0.002179,0.002179
81,19925.3,0.89675,1.01655,1.26257,0.74854,0.66259,0.71219,0.56596,0.89943,1.14455,1.3214,0.00208,0.00208,0.00208
82,20171.5,0.89509,1.01137,1.26049,0.74922,0.66103,0.71225,0.56589,0.89919,1.14471,1.32133,0.001981,0.001981,0.001981
83,20417.4,0.8918,1.00345,1.26058,0.75172,0.66366,0.71244,0.56602,0.89906,1.14443,1.32097,0.001882,0.001882,0.001882
84,20663.7,0.89091,1.01001,1.25974,0.74597,0.66797,0.71262,0.5659,0.89908,1.14375,1.32075,0.001783,0.001783,0.001783
85,20909.6,0.89762,1.0088,1.26045,0.74548,0.66791,0.713,0.56564,0.89947,1.14291,1.32102,0.001684,0.001684,0.001684
86,21155.2,0.88567,0.99101,1.25352,0.74842,0.66621,0.7131,0.56589,0.89943,1.14281,1.32037,0.001585,0.001585,0.001585
87,21402.3,0.88514,0.98208,1.25256,0.75157,0.66697,0.71366,0.56601,0.89962,1.14267,1.32013,0.001486,0.001486,0.001486
88,21647.5,0.88351,0.98443,1.25098,0.75424,0.66823,0.714,0.56667,0.89967,1.14249,1.31971,0.001387,0.001387,0.001387
89,21893.7,0.8797,0.97593,1.2455,0.75671,0.66723,0.71421,0.56654,0.89933,1.14192,1.31931,0.001288,0.001288,0.001288
90,22140.6,0.87753,0.97432,1.24573,0.75722,0.66684,0.71477,0.56688,0.89949,1.14154,1.31901,0.001189,0.001189,0.001189
91,22387.2,0.81885,0.82326,1.21182,0.75851,0.66821,0.71543,0.56682,0.9001,1.14097,1.31937,0.00109,0.00109,0.00109
92,22631.4,0.81227,0.80314,1.20593,0.75666,0.66943,0.71572,0.56757,0.90024,1.13917,1.31938,0.000991,0.000991,0.000991
93,22874.6,0.80878,0.80521,1.20533,0.75953,0.66889,0.71582,0.56781,0.9005,1.13815,1.31973,0.000892,0.000892,0.000892
94,23117.8,0.80819,0.79983,1.20592,0.7581,0.66977,0.71624,0.56798,0.90065,1.13752,1.31966,0.000793,0.000793,0.000793
95,23360.9,0.7946,0.77833,1.19652,0.75967,0.67194,0.71638,0.56853,0.90107,1.13657,1.32006,0.000694,0.000694,0.000694
96,23603.6,0.80088,0.77988,1.20215,0.75878,0.67143,0.71639,0.56872,0.90068,1.13562,1.31969,0.000595,0.000595,0.000595
97,23847.1,0.79935,0.77365,1.19572,0.75984,0.67111,0.71692,0.56908,0.90068,1.13458,1.31992,0.000496,0.000496,0.000496
98,24091.2,0.78904,0.7593,1.18892,0.7592,0.67019,0.71666,0.5693,0.90057,1.13316,1.31997,0.000397,0.000397,0.000397
99,24334.7,0.79292,0.76884,1.19664,0.75887,0.66905,0.7165,0.56979,0.9002,1.13212,1.31985,0.000298,0.000298,0.000298
100,24578.6,0.78623,0.75795,1.1876,0.76128,0.66886,0.71713,0.57083,0.90005,1.13143,1.31984,0.000199,0.000199,0.000199
