epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
18,6762.3,1.09164,1.54498,1.43611,0.64657,0.55847,0.59959,0.45303,0.99016,1.52064,1.41543,0.008317,0.008317,0.008317
19,7137.63,1.09783,1.54695,1.43963,0.66606,0.56709,0.61371,0.47266,0.95559,1.49178,1.39383,0.008218,0.008218,0.008218
20,7513.64,1.08466,1.49975,1.43153,0.67519,0.57975,0.62246,0.48,0.9664,1.45096,1.39632,0.008119,0.008119,0.008119
21,7888.93,1.08258,1.50271,1.42345,0.71678,0.5724,0.63386,0.49259,0.94003,1.39034,1.37674,0.00802,0.00802,0.00802
22,8264.41,1.07665,1.48149,1.42307,0.70451,0.58821,0.64185,0.49256,0.94517,1.42466,1.38092,0.007921,0.007921,0.007921
23,8639.98,1.05236,1.44359,1.4001,0.69733,0.59659,0.6419,0.49946,0.92653,1.3732,1.36229,0.007822,0.007822,0.007822
24,9015.09,1.05198,1.43786,1.40349,0.73525,0.57962,0.64927,0.50494,0.93697,1.3422,1.3702,0.007723,0.007723,0.007723
25,9390.36,1.04946,1.41228,1.39457,0.71438,0.59855,0.65292,0.51484,0.91638,1.34876,1.36076,0.007624,0.007624,0.007624
26,9765.74,1.04142,1.39851,1.38834,0.72368,0.58987,0.65358,0.51458,0.9145,1.33379,1.35227,0.007525,0.007525,0.007525
27,10141.4,1.03624,1.371,1.38618,0.69475,0.61153,0.65801,0.52154,0.90099,1.30951,1.34225,0.007426,0.007426,0.007426
28,10517.1,1.02588,1.35838,1.37874,0.70698,0.60949,0.66199,0.52597,0.89384,1.28326,1.33119,0.007327,0.007327,0.007327
29,10892.2,1.01991,1.33493,1.37262,0.70958,0.62418,0.67042,0.53168,0.89923,1.2784,1.33629,0.007228,0.007228,0.007228
30,11267.3,1.01716,1.33651,1.3685,0.71846,0.61268,0.67011,0.53496,0.89009,1.25931,1.32535,0.007129,0.007129,0.007129
31,11643.1,1.01143,1.31771,1.36564,0.74252,0.61691,0.6774,0.53987,0.89013,1.25283,1.33084,0.00703,0.00703,0.00703
32,12018.4,1.0094,1.30007,1.35604,0.70479,0.64493,0.68349,0.54443,0.88349,1.23276,1.32966,0.006931,0.006931,0.006931
33,12393.8,0.99726,1.28451,1.35569,0.70368,0.63524,0.68027,0.54213,0.88739,1.24531,1.32753,0.006832,0.006832,0.006832
34,12769.1,0.99741,1.27826,1.34864,0.73259,0.62208,0.684,0.5455,0.88044,1.23486,1.31981,0.006733,0.006733,0.006733
35,13144.7,0.99659,1.26131,1.34849,0.69679,0.64557,0.68462,0.54556,0.88339,1.22791,1.3241,0.006634,0.006634,0.006634
36,13520.4,0.99329,1.2605,1.34483,0.7462,0.61775,0.68341,0.54616,0.87918,1.23179,1.31763,0.006535,0.006535,0.006535
37,13895.9,0.99095,1.25154,1.34311,0.73433,0.62873,0.68484,0.54784,0.88018,1.22041,1.31836,0.006436,0.006436,0.006436
38,14271.5,0.98445,1.23275,1.33816,0.71646,0.64366,0.68884,0.54862,0.87916,1.21227,1.31766,0.006337,0.006337,0.006337
39,14646.9,0.98205,1.23679,1.33583,0.72789,0.64898,0.6896,0.54858,0.88078,1.21171,1.31896,0.006238,0.006238,0.006238
40,15022.2,0.97939,1.22329,1.33308,0.72101,0.65207,0.69339,0.55301,0.87814,1.2029,1.31759,0.006139,0.006139,0.006139
41,15397.5,0.97362,1.21419,1.331,0.74705,0.63467,0.6935,0.55406,0.8746,1.20489,1.31462,0.00604,0.00604,0.00604
42,15773.4,0.96701,1.19694,1.32205,0.72529,0.64528,0.69389,0.55346,0.87408,1.20685,1.31386,0.005941,0.005941,0.005941
43,16149.1,0.96768,1.17739,1.32069,0.72066,0.65002,0.69517,0.55455,0.87303,1.20845,1.31169,0.005842,0.005842,0.005842
44,16524.4,0.9589,1.1624,1.31184,0.71839,0.65443,0.69604,0.5564,0.87172,1.20377,1.30922,0.005743,0.005743,0.005743
45,16900.6,0.95013,1.15833,1.30787,0.72759,0.64841,0.69658,0.55726,0.86623,1.19828,1.30572,0.005644,0.005644,0.005644
46,17276.4,0.96123,1.16299,1.31616,0.73219,0.65269,0.69734,0.55725,0.86653,1.19509,1.30577,0.005545,0.005545,0.005545
47,17652.2,0.94956,1.14302,1.30923,0.73373,0.64942,0.6969,0.55684,0.86837,1.19448,1.30699,0.005446,0.005446,0.005446
48,18028.6,0.94927,1.14068,1.30669,0.73465,0.64935,0.69756,0.55819,0.86805,1.192,1.30704,0.005347,0.005347,0.005347
49,18404.9,0.94481,1.12296,1.30275,0.743,0.64396,0.69997,0.55961,0.86736,1.18884,1.30615,0.005248,0.005248,0.005248
50,18781.3,0.93906,1.12106,1.29777,0.74442,0.64266,0.70014,0.5607,0.86637,1.18683,1.3055,0.005149,0.005149,0.005149
51,19157.3,0.93646,1.11286,1.29904,0.73429,0.65275,0.70066,0.56119,0.86629,1.18508,1.30529,0.00505,0.00505,0.00505
52,19533.6,0.93074,1.09863,1.29151,0.73759,0.65823,0.70183,0.56118,0.86572,1.18611,1.30487,0.004951,0.004951,0.004951
53,19909.7,0.93361,1.09964,1.29507,0.74313,0.6504,0.70212,0.56159,0.8663,1.18457,1.30522,0.004852,0.004852,0.004852
54,20285.8,0.92137,1.08727,1.28404,0.73752,0.65732,0.70218,0.56197,0.86733,1.18215,1.3063,0.004753,0.004753,0.004753
55,20661.5,0.92916,1.0888,1.28967,0.73871,0.65648,0.70311,0.56266,0.86698,1.1814,1.30681,0.004654,0.004654,0.004654
56,21038.1,0.91003,1.07389,1.28227,0.74238,0.65555,0.70383,0.56385,0.86724,1.18036,1.30728,0.004555,0.004555,0.004555
57,21414.1,0.92042,1.07254,1.28313,0.74659,0.6554,0.70417,0.56443,0.86688,1.17913,1.30694,0.004456,0.004456,0.004456
58,21790.4,0.91245,1.05924,1.27832,0.74379,0.65541,0.70414,0.56446,0.86681,1.17966,1.30678,0.004357,0.004357,0.004357
59,22166.2,0.91648,1.0683,1.28518,0.74506,0.65504,0.70453,0.56459,0.867,1.17936,1.30659,0.004258,0.004258,0.004258
60,22542,0.91005,1.04914,1.27262,0.74394,0.65717,0.70477,0.56496,0.86609,1.17831,1.30579,0.004159,0.004159,0.004159
61,22918.3,0.90911,1.05055,1.27633,0.73953,0.65889,0.70507,0.56539,0.86552,1.177,1.30498,0.00406,0.00406,0.00406
62,23294.9,0.91,1.04462,1.27409,0.74586,0.65544,0.70526,0.56592,0.86475,1.17649,1.30412,0.003961,0.003961,0.003961
63,23671.2,0.89815,1.01672,1.26424,0.73209,0.66169,0.70576,0.56659,0.86397,1.17612,1.30348,0.003862,0.003862,0.003862
64,24048.1,0.89616,1.02607,1.26639,0.73411,0.66105,0.70627,0.56691,0.86414,1.17592,1.30394,0.003763,0.003763,0.003763
65,24424.6,0.89708,1.01915,1.264,0.74747,0.6502,0.7066,0.56699,0.86364,1.17553,1.30365,0.003664,0.003664,0.003664
66,24800.5,0.89277,1.00845,1.26301,0.74437,0.65387,0.70669,0.56739,0.86317,1.17447,1.30314,0.003565,0.003565,0.003565
67,25177,0.88419,1.00276,1.25689,0.74439,0.65254,0.70685,0.56749,0.86289,1.17348,1.30278,0.003466,0.003466,0.003466
68,25553.5,0.89881,1.00449,1.2638,0.73957,0.65742,0.70724,0.56818,0.86248,1.17281,1.30236,0.003367,0.003367,0.003367
69,25930.1,0.88935,0.99606,1.25899,0.73876,0.65952,0.7077,0.56858,0.86259,1.17184,1.30248,0.003268,0.003268,0.003268
70,26306.1,0.88648,0.99996,1.25826,0.73706,0.65986,0.70776,0.56882,0.86207,1.17017,1.30202,0.003169,0.003169,0.003169
71,26682.1,0.87657,0.9888,1.25069,0.74033,0.65608,0.70736,0.56891,0.86215,1.16824,1.30209,0.00307,0.00307,0.00307
72,27057.9,0.87717,0.98779,1.25049,0.74897,0.65308,0.707,0.56933,0.86215,1.16725,1.30196,0.002971,0.002971,0.002971
73,27434.4,0.87318,0.97652,1.24643,0.75032,0.65306,0.70739,0.56973,0.86233,1.16544,1.30214,0.002872,0.002872,0.002872
74,27810.4,0.87244,0.97231,1.24693,0.75024,0.65361,0.70718,0.56953,0.86242,1.16395,1.3019,0.002773,0.002773,0.002773
75,28186.5,0.87167,0.96535,1.24287,0.75257,0.65489,0.70761,0.57007,0.86223,1.16271,1.30174,0.002674,0.002674,0.002674
76,28562.7,0.86619,0.95623,1.23854,0.7517,0.65541,0.7073,0.57003,0.86279,1.16169,1.30232,0.002575,0.002575,0.002575
77,28939.1,0.87086,0.96462,1.24325,0.7517,0.65785,0.70747,0.57003,0.86224,1.16082,1.30152,0.002476,0.002476,0.002476
78,29315.9,0.85999,0.94724,1.23593,0.75062,0.65839,0.70747,0.56996,0.86175,1.15962,1.3011,0.002377,0.002377,0.002377
79,29692.8,0.86943,0.94992,1.24006,0.74684,0.65965,0.70771,0.57009,0.86191,1.15896,1.30104,0.002278,0.002278,0.002278
80,30069.3,0.85754,0.9373,1.23479,0.74429,0.66208,0.7078,0.57037,0.86145,1.15793,1.30057,0.002179,0.002179,0.002179
81,30445.8,0.85745,0.94325,1.23752,0.74181,0.66563,0.70806,0.57041,0.86182,1.1563,1.30092,0.00208,0.00208,0.00208
82,30822,0.85328,0.93096,1.23167,0.74742,0.66098,0.70804,0.57014,0.86205,1.15587,1.30117,0.001981,0.001981,0.001981
83,31198.3,0.8546,0.924,1.23256,0.74862,0.65996,0.70804,0.57008,0.86234,1.15499,1.30142,0.001882,0.001882,0.001882
84,31574.9,0.85055,0.92952,1.23188,0.75013,0.65944,0.70798,0.56981,0.86287,1.15404,1.30191,0.001783,0.001783,0.001783
85,31951.1,0.85933,0.93247,1.23251,0.74775,0.66024,0.70787,0.56935,0.86327,1.15322,1.30231,0.001684,0.001684,0.001684
86,32327.6,0.84494,0.91403,1.22493,0.74801,0.65956,0.70786,0.56906,0.86339,1.15269,1.30216,0.001585,0.001585,0.001585
87,32704.3,0.84618,0.90512,1.22619,0.74794,0.65887,0.70777,0.56925,0.86389,1.15216,1.30282,0.001486,0.001486,0.001486
88,33080.3,0.84214,0.90719,1.2224,0.74901,0.65879,0.70772,0.56926,0.86468,1.15072,1.30375,0.001387,0.001387,0.001387
89,33456.8,0.83962,0.90197,1.2174,0.74839,0.65908,0.70724,0.56934,0.86466,1.15093,1.30376,0.001288,0.001288,0.001288
90,33833.7,0.83949,0.90105,1.21957,0.75215,0.65705,0.70663,0.56906,0.8643,1.15096,1.3032,0.001189,0.001189,0.001189
91,34211.8,0.7735,0.76289,1.18008,0.75531,0.65776,0.7072,0.56939,0.86405,1.14985,1.30306,0.00109,0.00109,0.00109
92,34587.1,0.76444,0.74107,1.17228,0.75713,0.65613,0.70731,0.56951,0.86417,1.14936,1.30326,0.000991,0.000991,0.000991
93,34962.1,0.762,0.74462,1.17178,0.75703,0.65689,0.70746,0.56949,0.86417,1.14827,1.30319,0.000892,0.000892,0.000892
94,35336.9,0.7606,0.738,1.17321,0.75647,0.65618,0.70779,0.5695,0.86431,1.14716,1.30336,0.000793,0.000793,0.000793
95,35711.8,0.74589,0.71986,1.16005,0.75719,0.6562,0.70798,0.56969,0.86474,1.14603,1.30372,0.000694,0.000694,0.000694
96,36086.8,0.75095,0.71761,1.16544,0.75517,0.65738,0.70786,0.56966,0.86451,1.14531,1.30349,0.000595,0.000595,0.000595
97,36462.2,0.75276,0.71513,1.1617,0.75615,0.65528,0.70774,0.5697,0.86405,1.14414,1.30286,0.000496,0.000496,0.000496
98,36837.2,0.74196,0.70149,1.15414,0.75708,0.65468,0.70812,0.57012,0.86443,1.14369,1.30323,0.000397,0.000397,0.000397
99,37212,0.74385,0.70825,1.16254,0.76578,0.6495,0.70839,0.57036,0.86453,1.14308,1.30335,0.000298,0.000298,0.000298
100,37587.4,0.74016,0.70106,1.15474,0.76707,0.65005,0.70899,0.57089,0.86488,1.14271,1.30394,0.000199,0.000199,0.000199
