epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
26,5643.58,1.06762,1.47902,1.38518,0.70659,0.62317,0.66005,0.50891,0.93885,1.3336,1.34693,0.007525,0.007525,0.007525
27,5859.05,1.06357,1.45364,1.38301,0.72196,0.62037,0.65806,0.50496,0.94771,1.34013,1.35582,0.007426,0.007426,0.007426
28,6075.5,1.05668,1.43877,1.377,0.73044,0.61859,0.6724,0.5189,0.94086,1.29458,1.34802,0.007327,0.007327,0.007327
29,6292.3,1.04941,1.42244,1.37017,0.71449,0.63239,0.67225,0.52331,0.93545,1.28528,1.33431,0.007228,0.007228,0.007228
30,6508.81,1.04782,1.42836,1.36871,0.75286,0.60161,0.66709,0.51956,0.93243,1.28637,1.33897,0.007129,0.007129,0.007129
31,6725.86,1.04152,1.40494,1.36169,0.74208,0.60867,0.67207,0.52431,0.92548,1.26904,1.33035,0.00703,0.00703,0.00703
32,6942.4,1.03745,1.37922,1.35372,0.77406,0.59819,0.67573,0.52699,0.91616,1.26257,1.32245,0.006931,0.006931,0.006931
33,7158.29,1.02616,1.36863,1.355,0.72223,0.64106,0.68213,0.53586,0.90627,1.25028,1.31775,0.006832,0.006832,0.006832
34,7374.44,1.0261,1.3604,1.34692,0.72829,0.63318,0.68526,0.53856,0.90582,1.24236,1.31549,0.006733,0.006733,0.006733
35,7591.05,1.02378,1.34396,1.34778,0.73805,0.63077,0.68848,0.54046,0.90408,1.22708,1.31456,0.006634,0.006634,0.006634
36,7807.52,1.0215,1.34765,1.34414,0.75032,0.62229,0.6901,0.54204,0.90023,1.2208,1.31083,0.006535,0.006535,0.006535
37,8024,1.01933,1.33504,1.342,0.75622,0.62532,0.68973,0.54255,0.89544,1.21322,1.30593,0.006436,0.006436,0.006436
38,8240.38,1.01554,1.31604,1.33994,0.75064,0.63691,0.69303,0.54639,0.89508,1.19937,1.30514,0.006337,0.006337,0.006337
39,8457.37,1.00961,1.32039,1.3348,0.75256,0.6269,0.69544,0.54866,0.89503,1.19399,1.30618,0.006238,0.006238,0.006238
40,8674.07,1.00928,1.30324,1.33505,0.77202,0.61891,0.69642,0.54966,0.8969,1.19383,1.30581,0.006139,0.006139,0.006139
41,8890.85,1.00644,1.29972,1.3299,0.77198,0.61793,0.6948,0.54782,0.89661,1.19129,1.30336,0.00604,0.00604,0.00604
42,9107.68,0.99665,1.27212,1.32177,0.76812,0.62517,0.69571,0.54852,0.89605,1.18792,1.3006,0.005941,0.005941,0.005941
43,9324.03,0.99699,1.25966,1.3193,0.78226,0.618,0.69562,0.54995,0.89462,1.18458,1.29951,0.005842,0.005842,0.005842
44,9540.79,0.98698,1.24164,1.31026,0.78904,0.61522,0.69581,0.55133,0.89082,1.18155,1.29574,0.005743,0.005743,0.005743
45,9757.53,0.97891,1.23534,1.3067,0.77091,0.62073,0.69707,0.55117,0.88938,1.17954,1.29465,0.005644,0.005644,0.005644
46,9974.7,0.99108,1.24009,1.31585,0.7784,0.623,0.69786,0.55157,0.88744,1.1757,1.29385,0.005545,0.005545,0.005545
47,10191.1,0.97947,1.21934,1.31008,0.76772,0.62786,0.69671,0.55139,0.88732,1.17229,1.29358,0.005446,0.005446,0.005446
48,10407.5,0.9789,1.21574,1.30632,0.76604,0.63215,0.69812,0.55252,0.88706,1.17055,1.29348,0.005347,0.005347,0.005347
49,10624.3,0.97426,1.19652,1.30257,0.76793,0.63084,0.70024,0.55468,0.88502,1.16901,1.29208,0.005248,0.005248,0.005248
50,10840.2,0.96837,1.193,1.29921,0.75953,0.64047,0.70136,0.55561,0.88506,1.16452,1.29184,0.005149,0.005149,0.005149
51,11056,0.96587,1.18187,1.29737,0.74415,0.65155,0.70205,0.55692,0.8833,1.16226,1.29044,0.00505,0.00505,0.00505
52,11275.1,0.96517,1.17173,1.2951,0.74575,0.65392,0.70295,0.55808,0.88305,1.16136,1.28974,0.004951,0.004951,0.004951
53,11492.1,0.96583,1.16913,1.29745,0.735,0.66031,0.7042,0.55854,0.88254,1.15724,1.28916,0.004852,0.004852,0.004852
54,11709,0.95436,1.164,1.28619,0.73577,0.66547,0.70513,0.55949,0.88194,1.15452,1.28803,0.004753,0.004753,0.004753
55,11924.8,0.9616,1.16439,1.29145,0.74008,0.66256,0.70539,0.56019,0.88137,1.15398,1.28748,0.004654,0.004654,0.004654
56,12141,0.94019,1.14216,1.28305,0.73692,0.66329,0.70569,0.56078,0.8808,1.15232,1.28641,0.004555,0.004555,0.004555
57,12357.4,0.95158,1.14251,1.2852,0.74015,0.66423,0.70621,0.56085,0.88041,1.151,1.28614,0.004456,0.004456,0.004456
58,12574.3,0.94172,1.13069,1.27946,0.74605,0.65942,0.70651,0.56122,0.88013,1.14981,1.28582,0.004357,0.004357,0.004357
59,12790.9,0.94964,1.13689,1.28564,0.74329,0.66241,0.70668,0.56218,0.8801,1.14923,1.28562,0.004258,0.004258,0.004258
60,13006.9,0.94136,1.11907,1.273,0.74955,0.65728,0.70639,0.56166,0.87886,1.14846,1.28454,0.004159,0.004159,0.004159
61,13223.7,0.94181,1.1214,1.27977,0.75212,0.65623,0.70709,0.56235,0.87837,1.14712,1.28353,0.00406,0.00406,0.00406
62,13440.1,0.94433,1.11392,1.27621,0.75293,0.65795,0.7072,0.56212,0.87801,1.14533,1.28279,0.003961,0.003961,0.003961
63,13656.5,0.92948,1.09105,1.26397,0.75312,0.65683,0.70725,0.56224,0.87733,1.14437,1.28179,0.003862,0.003862,0.003862
64,13875.2,0.9313,1.09347,1.26869,0.74399,0.66541,0.70724,0.56245,0.87638,1.14411,1.28095,0.003763,0.003763,0.003763
65,14094.7,0.93043,1.08484,1.26391,0.7453,0.66112,0.70704,0.56249,0.87526,1.14373,1.27984,0.003664,0.003664,0.003664
66,14313.2,0.9249,1.07953,1.26273,0.74469,0.66466,0.70683,0.56254,0.87402,1.14296,1.27846,0.003565,0.003565,0.003565
67,14531.2,0.91832,1.0716,1.25793,0.74612,0.66143,0.70745,0.56286,0.87326,1.14226,1.27772,0.003466,0.003466,0.003466
68,14749.6,0.92694,1.0718,1.26125,0.75524,0.65453,0.70807,0.56321,0.87325,1.14234,1.27746,0.003367,0.003367,0.003367
69,14967.8,0.923,1.0663,1.25711,0.75812,0.65434,0.7084,0.56353,0.87295,1.14156,1.27686,0.003268,0.003268,0.003268
70,15185.7,0.91895,1.06089,1.25832,0.75629,0.65586,0.70851,0.56334,0.87257,1.14123,1.27649,0.003169,0.003169,0.003169
71,15403.7,0.91092,1.05142,1.25256,0.75791,0.65564,0.70884,0.56366,0.87278,1.14077,1.27657,0.00307,0.00307,0.00307
72,15623,0.91041,1.05329,1.25174,0.76053,0.65558,0.70928,0.56366,0.87281,1.14052,1.27652,0.002971,0.002971,0.002971
73,15841.3,0.90888,1.04158,1.24795,0.76224,0.65586,0.70956,0.56389,0.87257,1.14039,1.27628,0.002872,0.002872,0.002872
74,16059.4,0.90283,1.03868,1.24723,0.76326,0.65568,0.70989,0.5646,0.87261,1.13952,1.27624,0.002773,0.002773,0.002773
75,16278,0.906,1.02873,1.24534,0.75922,0.65732,0.71066,0.56495,0.87221,1.1388,1.27578,0.002674,0.002674,0.002674
76,16495.8,0.89865,1.02054,1.23934,0.75885,0.65803,0.71082,0.56471,0.87242,1.13842,1.2758,0.002575,0.002575,0.002575
77,16713.4,0.90349,1.02846,1.24394,0.75691,0.66001,0.71131,0.56507,0.87276,1.13792,1.27602,0.002476,0.002476,0.002476
78,16931.2,0.89457,1.00916,1.23888,0.75831,0.66083,0.71146,0.56565,0.87231,1.13759,1.27503,0.002377,0.002377,0.002377
79,17149.8,0.8999,1.00853,1.24011,0.7579,0.66092,0.71158,0.56589,0.87274,1.13747,1.27497,0.002278,0.002278,0.002278
80,17368.2,0.89306,1.00328,1.23642,0.75169,0.66464,0.71176,0.56584,0.87281,1.13661,1.27493,0.002179,0.002179,0.002179
81,17586.7,0.88998,1.00098,1.2347,0.75939,0.65884,0.71202,0.56665,0.8722,1.13641,1.27399,0.00208,0.00208,0.00208
82,17806.3,0.89042,0.99529,1.23543,0.75615,0.66048,0.71226,0.56663,0.8724,1.1357,1.274,0.001981,0.001981,0.001981
83,18024,0.88768,0.9894,1.2354,0.75667,0.66046,0.7126,0.56689,0.87218,1.13499,1.27367,0.001882,0.001882,0.001882
84,18242.3,0.88676,0.99873,1.23437,0.74317,0.67328,0.71307,0.56793,0.87177,1.13462,1.27306,0.001783,0.001783,0.001783
85,18461,0.89299,0.99677,1.23411,0.74431,0.67265,0.71341,0.56815,0.87162,1.1339,1.27294,0.001684,0.001684,0.001684
86,18679.1,0.87738,0.97379,1.22604,0.74899,0.67074,0.7137,0.56826,0.87189,1.13336,1.2727,0.001585,0.001585,0.001585
87,18898,0.88055,0.96457,1.22777,0.75531,0.66752,0.7142,0.56887,0.87151,1.13317,1.27219,0.001486,0.001486,0.001486
88,19116.6,0.87721,0.96894,1.22669,0.75467,0.66873,0.71446,0.56942,0.87087,1.13249,1.2716,0.001387,0.001387,0.001387
89,19334.8,0.87331,0.96611,1.22177,0.75396,0.66896,0.71476,0.56936,0.87089,1.13157,1.27163,0.001288,0.001288,0.001288
90,19553.1,0.87242,0.96236,1.22099,0.75554,0.6711,0.71489,0.56927,0.87103,1.13071,1.27154,0.001189,0.001189,0.001189
91,19769.4,0.8168,0.81441,1.18948,0.75692,0.67161,0.71552,0.56932,0.87058,1.1304,1.27085,0.00109,0.00109,0.00109
92,19982.8,0.80977,0.79478,1.18381,0.75733,0.67311,0.71553,0.56955,0.87047,1.12967,1.2708,0.000991,0.000991,0.000991
93,20195.3,0.80654,0.79573,1.18304,0.75984,0.67345,0.71609,0.56962,0.86995,1.12843,1.27041,0.000892,0.000892,0.000892
94,20408.2,0.80718,0.79197,1.18658,0.7601,0.67297,0.71633,0.57044,0.86967,1.12771,1.27021,0.000793,0.000793,0.000793
95,20621.2,0.79378,0.77464,1.17395,0.7593,0.6738,0.71686,0.57052,0.86926,1.12703,1.26976,0.000694,0.000694,0.000694
96,20834.2,0.79804,0.7742,1.17778,0.76229,0.6728,0.71708,0.57098,0.86892,1.12623,1.26969,0.000595,0.000595,0.000595
97,21046.4,0.7965,0.768,1.17281,0.7624,0.67325,0.71767,0.57149,0.86906,1.1255,1.26973,0.000496,0.000496,0.000496
98,21259.4,0.78515,0.75122,1.16555,0.76435,0.67297,0.71832,0.57214,0.86887,1.12513,1.2697,0.000397,0.000397,0.000397
99,21482,0.78878,0.7631,1.17235,0.76287,0.67273,0.71813,0.57257,0.86857,1.12505,1.26931,0.000298,0.000298,0.000298
100,21703.5,0.7854,0.74935,1.16703,0.76169,0.67178,0.71819,0.57264,0.86861,1.1249,1.26944,0.000199,0.000199,0.000199
